ts_start,ts_end,price
2022-09-04 06:00:00,2022-09-04 07:00:00,0.167640
2022-09-04 05:00:00,2022-09-04 06:00:00,0.090070
2022-09-04 04:00:00,2022-09-04 05:00:00,0.090050
2022-09-04 03:00:00,2022-09-04 04:00:00,0.090070
2022-09-04 02:00:00,2022-09-04 03:00:00,0.115270
2022-09-04 01:00:00,2022-09-04 02:00:00,0.208010
2022-09-04 00:00:00,2022-09-04 01:00:00,0.308040
2022-09-03 23:00:00,2022-09-04 00:00:00,0.374350
2022-09-03 22:00:00,2022-09-03 23:00:00,0.404660
2022-09-03 21:00:00,2022-09-03 22:00:00,0.508820
2022-09-03 20:00:00,2022-09-03 21:00:00,0.530000
2022-09-03 19:00:00,2022-09-03 20:00:00,0.453630
2022-09-03 18:00:00,2022-09-03 19:00:00,0.295790
2022-09-03 17:00:00,2022-09-03 18:00:00,0.240010
2022-09-03 16:00:00,2022-09-03 17:00:00,0.161950
2022-09-03 15:00:00,2022-09-03 16:00:00,0.112540
2022-09-03 14:00:00,2022-09-03 15:00:00,0.113170
2022-09-03 13:00:00,2022-09-03 14:00:00,0.110490
2022-09-03 12:00:00,2022-09-03 13:00:00,0.128280
2022-09-03 11:00:00,2022-09-03 12:00:00,0.201770
2022-09-03 10:00:00,2022-09-03 11:00:00,0.369580
2022-09-03 09:00:00,2022-09-03 10:00:00,0.400570
2022-09-03 08:00:00,2022-09-03 09:00:00,0.370080
2022-09-03 07:00:00,2022-09-03 08:00:00,0.275000
2022-09-03 06:00:00,2022-09-03 07:00:00,0.291670
2022-09-03 05:00:00,2022-09-03 06:00:00,0.243330
2022-09-03 04:00:00,2022-09-03 05:00:00,0.250030
2022-09-03 03:00:00,2022-09-03 04:00:00,0.250000
2022-09-03 02:00:00,2022-09-03 03:00:00,0.218980
2022-09-03 01:00:00,2022-09-03 02:00:00,0.268830
2022-09-03 00:00:00,2022-09-03 01:00:00,0.070280
2022-09-02 23:00:00,2022-09-03 00:00:00,0.243000
2022-09-02 22:00:00,2022-09-02 23:00:00,0.400060
2022-09-02 21:00:00,2022-09-02 22:00:00,0.558920
2022-09-02 20:00:00,2022-09-02 21:00:00,0.563910
2022-09-02 19:00:00,2022-09-02 20:00:00,0.539180
2022-09-02 18:00:00,2022-09-02 19:00:00,0.527580
2022-09-02 17:00:00,2022-09-02 18:00:00,0.463940
2022-09-02 16:00:00,2022-09-02 17:00:00,0.445810
2022-09-02 15:00:00,2022-09-02 16:00:00,0.399670
2022-09-02 14:00:00,2022-09-02 15:00:00,0.415040
2022-09-02 13:00:00,2022-09-02 14:00:00,0.410590
2022-09-02 12:00:00,2022-09-02 13:00:00,0.477640
2022-09-02 11:00:00,2022-09-02 12:00:00,0.497530
2022-09-02 10:00:00,2022-09-02 11:00:00,0.529890
2022-09-02 09:00:00,2022-09-02 10:00:00,0.581970
2022-09-02 08:00:00,2022-09-02 09:00:00,0.566100
2022-09-02 07:00:00,2022-09-02 08:00:00,0.500020
2022-09-02 06:00:00,2022-09-02 07:00:00,0.157970
2022-09-02 05:00:00,2022-09-02 06:00:00,0.200000
2022-09-02 04:00:00,2022-09-02 05:00:00,0.045350
2022-09-02 03:00:00,2022-09-02 04:00:00,0.043830
2022-09-02 02:00:00,2022-09-02 03:00:00,0.040030
2022-09-02 01:00:00,2022-09-02 02:00:00,0.127560
2022-09-02 00:00:00,2022-09-02 01:00:00,0.501680
2022-09-01 23:00:00,2022-09-02 00:00:00,0.575320
2022-09-01 22:00:00,2022-09-01 23:00:00,0.644170
2022-09-01 21:00:00,2022-09-01 22:00:00,0.513950
2022-09-01 20:00:00,2022-09-01 21:00:00,0.594110
2022-09-01 19:00:00,2022-09-01 20:00:00,0.626590
2022-09-01 18:00:00,2022-09-01 19:00:00,0.594150
2022-09-01 17:00:00,2022-09-01 18:00:00,0.496150
2022-09-01 16:00:00,2022-09-01 17:00:00,0.594120
2022-09-01 15:00:00,2022-09-01 16:00:00,0.609160
2022-09-01 14:00:00,2022-09-01 15:00:00,0.605530
2022-09-01 13:00:00,2022-09-01 14:00:00,0.594130
2022-09-01 12:00:00,2022-09-01 13:00:00,0.594110
2022-09-01 11:00:00,2022-09-01 12:00:00,0.587130
2022-09-01 10:00:00,2022-09-01 11:00:00,0.618600
2022-09-01 09:00:00,2022-09-01 10:00:00,0.594170
2022-09-01 08:00:00,2022-09-01 09:00:00,0.606980
2022-09-01 07:00:00,2022-09-01 08:00:00,0.504120
2022-09-01 06:00:00,2022-09-01 07:00:00,0.532800
2022-09-01 05:00:00,2022-09-01 06:00:00,0.200000
2022-09-01 04:00:00,2022-09-01 05:00:00,0.028000
2022-09-01 03:00:00,2022-09-01 04:00:00,0.027060
2022-09-01 02:00:00,2022-09-01 03:00:00,0.026790
2022-09-01 01:00:00,2022-09-01 02:00:00,0.025040
2022-09-01 00:00:00,2022-09-01 01:00:00,0.453090
2022-08-31 23:00:00,2022-09-01 00:00:00,0.621370
2022-08-31 22:00:00,2022-08-31 23:00:00,0.715640
2022-08-31 21:00:00,2022-08-31 22:00:00,0.559890
2022-08-31 20:00:00,2022-08-31 21:00:00,0.608980
2022-08-31 19:00:00,2022-08-31 20:00:00,0.608930
2022-08-31 18:00:00,2022-08-31 19:00:00,0.609000
2022-08-31 17:00:00,2022-08-31 18:00:00,0.479450
2022-08-31 16:00:00,2022-08-31 17:00:00,0.636640
2022-08-31 15:00:00,2022-08-31 16:00:00,0.646680
2022-08-31 14:00:00,2022-08-31 15:00:00,0.660870
2022-08-31 13:00:00,2022-08-31 14:00:00,0.552930
2022-08-31 12:00:00,2022-08-31 13:00:00,0.644830
2022-08-31 11:00:00,2022-08-31 12:00:00,0.633310
2022-08-31 10:00:00,2022-08-31 11:00:00,0.643860
2022-08-31 09:00:00,2022-08-31 10:00:00,0.703740
2022-08-31 08:00:00,2022-08-31 09:00:00,0.620000
2022-08-31 07:00:00,2022-08-31 08:00:00,0.479460
2022-08-31 06:00:00,2022-08-31 07:00:00,0.523030
2022-08-31 05:00:00,2022-08-31 06:00:00,0.541830
2022-08-31 04:00:00,2022-08-31 05:00:00,0.350010
2022-08-31 03:00:00,2022-08-31 04:00:00,0.350010
2022-08-31 02:00:00,2022-08-31 03:00:00,0.350010
2022-08-31 01:00:00,2022-08-31 02:00:00,0.558900
2022-08-31 00:00:00,2022-08-31 01:00:00,0.546520
2022-08-30 23:00:00,2022-08-31 00:00:00,0.386950
2022-08-30 22:00:00,2022-08-30 23:00:00,0.567530
2022-08-30 21:00:00,2022-08-30 22:00:00,0.739500
2022-08-30 20:00:00,2022-08-30 21:00:00,0.799970
2022-08-30 19:00:00,2022-08-30 20:00:00,0.774660
2022-08-30 18:00:00,2022-08-30 19:00:00,0.753080
2022-08-30 17:00:00,2022-08-30 18:00:00,0.695620
2022-08-30 16:00:00,2022-08-30 17:00:00,0.684660
2022-08-30 15:00:00,2022-08-30 16:00:00,0.600000
2022-08-30 14:00:00,2022-08-30 15:00:00,0.614420
2022-08-30 13:00:00,2022-08-30 14:00:00,0.685260
2022-08-30 12:00:00,2022-08-30 13:00:00,0.678650
2022-08-30 11:00:00,2022-08-30 12:00:00,0.715280
2022-08-30 10:00:00,2022-08-30 11:00:00,0.753080
2022-08-30 09:00:00,2022-08-30 10:00:00,0.772310
2022-08-30 08:00:00,2022-08-30 09:00:00,0.759380
2022-08-30 07:00:00,2022-08-30 08:00:00,0.670940
2022-08-30 06:00:00,2022-08-30 07:00:00,0.626060
2022-08-30 05:00:00,2022-08-30 06:00:00,0.036080
2022-08-30 04:00:00,2022-08-30 05:00:00,0.020410
2022-08-30 03:00:00,2022-08-30 04:00:00,0.020070
2022-08-30 02:00:00,2022-08-30 03:00:00,0.019650
2022-08-30 01:00:00,2022-08-30 02:00:00,0.500040
2022-08-30 00:00:00,2022-08-30 01:00:00,0.640050
2022-08-29 23:00:00,2022-08-30 00:00:00,0.600000
2022-08-29 22:00:00,2022-08-29 23:00:00,0.800000
2022-08-29 21:00:00,2022-08-29 22:00:00,0.740060
2022-08-29 20:00:00,2022-08-29 21:00:00,0.749480
2022-08-29 19:00:00,2022-08-29 20:00:00,0.753050
2022-08-29 18:00:00,2022-08-29 19:00:00,0.799530
2022-08-29 17:00:00,2022-08-29 18:00:00,0.749460
2022-08-29 16:00:00,2022-08-29 17:00:00,0.703800
2022-08-29 15:00:00,2022-08-29 16:00:00,0.610430
2022-08-29 14:00:00,2022-08-29 15:00:00,0.604800
2022-08-29 13:00:00,2022-08-29 14:00:00,0.615780
2022-08-29 12:00:00,2022-08-29 13:00:00,0.565090
2022-08-29 11:00:00,2022-08-29 12:00:00,0.741780
2022-08-29 10:00:00,2022-08-29 11:00:00,0.698470
2022-08-29 09:00:00,2022-08-29 10:00:00,0.787560
2022-08-29 08:00:00,2022-08-29 09:00:00,0.753040
2022-08-29 07:00:00,2022-08-29 08:00:00,0.705660
2022-08-29 06:00:00,2022-08-29 07:00:00,0.576500
2022-08-29 05:00:00,2022-08-29 06:00:00,0.009990
2022-08-29 04:00:00,2022-08-29 05:00:00,0.006960
2022-08-29 03:00:00,2022-08-29 04:00:00,0.523300
2022-08-29 02:00:00,2022-08-29 03:00:00,0.544140
2022-08-29 01:00:00,2022-08-29 02:00:00,0.590850
2022-08-29 00:00:00,2022-08-29 01:00:00,0.250090
2022-08-28 23:00:00,2022-08-29 00:00:00,0.606700
2022-08-28 22:00:00,2022-08-28 23:00:00,0.591540
2022-08-28 21:00:00,2022-08-28 22:00:00,0.689810
2022-08-28 20:00:00,2022-08-28 21:00:00,0.614500
2022-08-28 19:00:00,2022-08-28 20:00:00,0.436510
2022-08-28 18:00:00,2022-08-28 19:00:00,0.239950
2022-08-28 17:00:00,2022-08-28 18:00:00,0.210000
2022-08-28 16:00:00,2022-08-28 17:00:00,0.753030
2022-08-28 15:00:00,2022-08-28 16:00:00,0.241000
2022-08-28 14:00:00,2022-08-28 15:00:00,0.302900
2022-08-28 13:00:00,2022-08-28 14:00:00,0.500030
2022-08-28 12:00:00,2022-08-28 13:00:00,0.394740
2022-08-28 11:00:00,2022-08-28 12:00:00,0.370840
2022-08-28 10:00:00,2022-08-28 11:00:00,0.437620
2022-08-28 09:00:00,2022-08-28 10:00:00,0.467450
2022-08-28 08:00:00,2022-08-28 09:00:00,0.441910
2022-08-28 07:00:00,2022-08-28 08:00:00,0.427290
2022-08-28 06:00:00,2022-08-28 07:00:00,0.119810
2022-08-28 05:00:00,2022-08-28 06:00:00,0.134350
2022-08-28 04:00:00,2022-08-28 05:00:00,0.164420
2022-08-28 03:00:00,2022-08-28 04:00:00,0.183020
2022-08-28 02:00:00,2022-08-28 03:00:00,0.190430
2022-08-28 01:00:00,2022-08-28 02:00:00,0.221810
2022-08-28 00:00:00,2022-08-28 01:00:00,0.250010
2022-08-27 23:00:00,2022-08-28 00:00:00,0.261410
2022-08-27 22:00:00,2022-08-27 23:00:00,0.615380
2022-08-27 21:00:00,2022-08-27 22:00:00,0.689660
2022-08-27 20:00:00,2022-08-27 21:00:00,0.663000
2022-08-27 19:00:00,2022-08-27 20:00:00,0.680090
2022-08-27 18:00:00,2022-08-27 19:00:00,0.541350
2022-08-27 17:00:00,2022-08-27 18:00:00,0.389490
2022-08-27 16:00:00,2022-08-27 17:00:00,0.424970
2022-08-27 15:00:00,2022-08-27 16:00:00,0.492320
2022-08-27 14:00:00,2022-08-27 15:00:00,0.554650
2022-08-27 13:00:00,2022-08-27 14:00:00,0.602760
2022-08-27 12:00:00,2022-08-27 13:00:00,0.604000
2022-08-27 11:00:00,2022-08-27 12:00:00,0.660750
2022-08-27 10:00:00,2022-08-27 11:00:00,0.685950
2022-08-27 09:00:00,2022-08-27 10:00:00,0.565530
2022-08-27 08:00:00,2022-08-27 09:00:00,0.753060
2022-08-27 07:00:00,2022-08-27 08:00:00,0.580900
2022-08-27 06:00:00,2022-08-27 07:00:00,0.143620
2022-08-27 05:00:00,2022-08-27 06:00:00,0.121620
2022-08-27 04:00:00,2022-08-27 05:00:00,0.140080
2022-08-27 03:00:00,2022-08-27 04:00:00,0.138920
2022-08-27 02:00:00,2022-08-27 03:00:00,0.110360
2022-08-27 01:00:00,2022-08-27 02:00:00,0.144980
2022-08-27 00:00:00,2022-08-27 01:00:00,0.400010
2022-08-26 23:00:00,2022-08-27 00:00:00,0.747740
2022-08-26 22:00:00,2022-08-26 23:00:00,0.656050
2022-08-26 21:00:00,2022-08-26 22:00:00,0.500070
2022-08-26 20:00:00,2022-08-26 21:00:00,0.552680
2022-08-26 19:00:00,2022-08-26 20:00:00,0.770000
2022-08-26 18:00:00,2022-08-26 19:00:00,0.748850
2022-08-26 17:00:00,2022-08-26 18:00:00,0.611420
2022-08-26 16:00:00,2022-08-26 17:00:00,0.656060
2022-08-26 15:00:00,2022-08-26 16:00:00,0.678260
2022-08-26 14:00:00,2022-08-26 15:00:00,0.698860
2022-08-26 13:00:00,2022-08-26 14:00:00,0.712340
2022-08-26 12:00:00,2022-08-26 13:00:00,0.750030
2022-08-26 11:00:00,2022-08-26 12:00:00,0.753730
2022-08-26 10:00:00,2022-08-26 11:00:00,0.762860
2022-08-26 09:00:00,2022-08-26 10:00:00,0.656900
2022-08-26 08:00:00,2022-08-26 09:00:00,0.700010
2022-08-26 07:00:00,2022-08-26 08:00:00,0.340990
2022-08-26 06:00:00,2022-08-26 07:00:00,0.199100
2022-08-26 05:00:00,2022-08-26 06:00:00,0.142060
2022-08-26 04:00:00,2022-08-26 05:00:00,0.551300
2022-08-26 03:00:00,2022-08-26 04:00:00,0.523820
2022-08-26 02:00:00,2022-08-26 03:00:00,0.194650
2022-08-26 01:00:00,2022-08-26 02:00:00,0.206930
2022-08-26 00:00:00,2022-08-26 01:00:00,0.400010
2022-08-25 23:00:00,2022-08-26 00:00:00,0.470030
2022-08-25 22:00:00,2022-08-25 23:00:00,0.640000
2022-08-25 21:00:00,2022-08-25 22:00:00,0.741760
2022-08-25 20:00:00,2022-08-25 21:00:00,0.748390
2022-08-25 19:00:00,2022-08-25 20:00:00,0.714230
2022-08-25 18:00:00,2022-08-25 19:00:00,0.686800
2022-08-25 17:00:00,2022-08-25 18:00:00,0.612450
2022-08-25 16:00:00,2022-08-25 17:00:00,0.579700
2022-08-25 15:00:00,2022-08-25 16:00:00,0.580380
2022-08-25 14:00:00,2022-08-25 15:00:00,0.567470
2022-08-25 13:00:00,2022-08-25 14:00:00,0.576850
2022-08-25 12:00:00,2022-08-25 13:00:00,0.584480
2022-08-25 11:00:00,2022-08-25 12:00:00,0.600010
2022-08-25 10:00:00,2022-08-25 11:00:00,0.640230
2022-08-25 09:00:00,2022-08-25 10:00:00,0.690480
2022-08-25 08:00:00,2022-08-25 09:00:00,0.662030
2022-08-25 07:00:00,2022-08-25 08:00:00,0.602390
2022-08-25 06:00:00,2022-08-25 07:00:00,0.530070
2022-08-25 05:00:00,2022-08-25 06:00:00,0.518600
2022-08-25 04:00:00,2022-08-25 05:00:00,0.513060
2022-08-25 03:00:00,2022-08-25 04:00:00,0.520070
2022-08-25 02:00:00,2022-08-25 03:00:00,0.522920
2022-08-25 01:00:00,2022-08-25 02:00:00,0.536550
2022-08-25 00:00:00,2022-08-25 01:00:00,0.579250
2022-08-24 23:00:00,2022-08-25 00:00:00,0.606900
2022-08-24 22:00:00,2022-08-24 23:00:00,0.635060
2022-08-24 21:00:00,2022-08-24 22:00:00,0.635070
2022-08-24 20:00:00,2022-08-24 21:00:00,0.635100
2022-08-24 19:00:00,2022-08-24 20:00:00,0.690000
2022-08-24 18:00:00,2022-08-24 19:00:00,0.672330
2022-08-24 17:00:00,2022-08-24 18:00:00,0.621990
2022-08-24 16:00:00,2022-08-24 17:00:00,0.601340
2022-08-24 15:00:00,2022-08-24 16:00:00,0.521760
2022-08-24 14:00:00,2022-08-24 15:00:00,0.480070
2022-08-24 13:00:00,2022-08-24 14:00:00,0.573780
2022-08-24 12:00:00,2022-08-24 13:00:00,0.584120
2022-08-24 11:00:00,2022-08-24 12:00:00,0.595830
2022-08-24 10:00:00,2022-08-24 11:00:00,0.649920
2022-08-24 09:00:00,2022-08-24 10:00:00,0.694260
2022-08-24 08:00:00,2022-08-24 09:00:00,0.683250
2022-08-24 07:00:00,2022-08-24 08:00:00,0.648000
2022-08-24 06:00:00,2022-08-24 07:00:00,0.483530
2022-08-24 05:00:00,2022-08-24 06:00:00,0.167950
2022-08-24 04:00:00,2022-08-24 05:00:00,0.535980
2022-08-24 03:00:00,2022-08-24 04:00:00,0.550190
2022-08-24 02:00:00,2022-08-24 03:00:00,0.550000
2022-08-24 01:00:00,2022-08-24 02:00:00,0.581800
2022-08-24 00:00:00,2022-08-24 01:00:00,0.599990
2022-08-23 23:00:00,2022-08-24 00:00:00,0.444990
2022-08-23 22:00:00,2022-08-23 23:00:00,0.584920
2022-08-23 21:00:00,2022-08-23 22:00:00,0.625060
2022-08-23 20:00:00,2022-08-23 21:00:00,0.749440
2022-08-23 19:00:00,2022-08-23 20:00:00,0.696520
2022-08-23 18:00:00,2022-08-23 19:00:00,0.632600
2022-08-23 17:00:00,2022-08-23 18:00:00,0.604430
2022-08-23 16:00:00,2022-08-23 17:00:00,0.570060
2022-08-23 15:00:00,2022-08-23 16:00:00,0.549810
2022-08-23 14:00:00,2022-08-23 15:00:00,0.556730
2022-08-23 13:00:00,2022-08-23 14:00:00,0.581450
2022-08-23 12:00:00,2022-08-23 13:00:00,0.594040
2022-08-23 11:00:00,2022-08-23 12:00:00,0.614010
2022-08-23 10:00:00,2022-08-23 11:00:00,0.640100
2022-08-23 09:00:00,2022-08-23 10:00:00,0.680000
2022-08-23 08:00:00,2022-08-23 09:00:00,0.668210
2022-08-23 07:00:00,2022-08-23 08:00:00,0.627950
2022-08-23 06:00:00,2022-08-23 07:00:00,0.531020
2022-08-23 05:00:00,2022-08-23 06:00:00,0.500010
2022-08-23 04:00:00,2022-08-23 05:00:00,0.169960
2022-08-23 03:00:00,2022-08-23 04:00:00,0.156050
2022-08-23 02:00:00,2022-08-23 03:00:00,0.170000
2022-08-23 01:00:00,2022-08-23 02:00:00,0.500000
2022-08-23 00:00:00,2022-08-23 01:00:00,0.531920
2022-08-22 23:00:00,2022-08-23 00:00:00,0.501220
2022-08-22 22:00:00,2022-08-22 23:00:00,0.596460
2022-08-22 21:00:00,2022-08-22 22:00:00,0.557700
2022-08-22 20:00:00,2022-08-22 21:00:00,0.565920
2022-08-22 19:00:00,2022-08-22 20:00:00,0.624640
2022-08-22 18:00:00,2022-08-22 19:00:00,0.598830
2022-08-22 17:00:00,2022-08-22 18:00:00,0.572590
2022-08-22 16:00:00,2022-08-22 17:00:00,0.563350
2022-08-22 15:00:00,2022-08-22 16:00:00,0.557820
2022-08-22 14:00:00,2022-08-22 15:00:00,0.542610
2022-08-22 13:00:00,2022-08-22 14:00:00,0.540630
2022-08-22 12:00:00,2022-08-22 13:00:00,0.553880
2022-08-22 11:00:00,2022-08-22 12:00:00,0.569460
2022-08-22 10:00:00,2022-08-22 11:00:00,0.581290
2022-08-22 09:00:00,2022-08-22 10:00:00,0.595360
2022-08-22 08:00:00,2022-08-22 09:00:00,0.599900
2022-08-22 07:00:00,2022-08-22 08:00:00,0.562160
2022-08-22 06:00:00,2022-08-22 07:00:00,0.497080
2022-08-22 05:00:00,2022-08-22 06:00:00,0.450020
2022-08-22 04:00:00,2022-08-22 05:00:00,0.437180
2022-08-22 03:00:00,2022-08-22 04:00:00,0.456710
2022-08-22 02:00:00,2022-08-22 03:00:00,0.465960
2022-08-22 01:00:00,2022-08-22 02:00:00,0.504250
2022-08-22 00:00:00,2022-08-22 01:00:00,0.542590
2022-08-21 23:00:00,2022-08-22 00:00:00,0.475870
2022-08-21 22:00:00,2022-08-21 23:00:00,0.609040
2022-08-21 21:00:00,2022-08-21 22:00:00,0.624720
2022-08-21 20:00:00,2022-08-21 21:00:00,0.592000
2022-08-21 19:00:00,2022-08-21 20:00:00,0.530000
2022-08-21 18:00:00,2022-08-21 19:00:00,0.455000
2022-08-21 17:00:00,2022-08-21 18:00:00,0.319160
2022-08-21 16:00:00,2022-08-21 17:00:00,0.232990
2022-08-21 15:00:00,2022-08-21 16:00:00,0.179350
2022-08-21 14:00:00,2022-08-21 15:00:00,0.208810
2022-08-21 13:00:00,2022-08-21 14:00:00,0.500070
2022-08-21 12:00:00,2022-08-21 13:00:00,0.350000
2022-08-21 11:00:00,2022-08-21 12:00:00,0.254520
2022-08-21 10:00:00,2022-08-21 11:00:00,0.317260
2022-08-21 09:00:00,2022-08-21 10:00:00,0.332000
2022-08-21 08:00:00,2022-08-21 09:00:00,0.348350
2022-08-21 07:00:00,2022-08-21 08:00:00,0.365990
2022-08-21 06:00:00,2022-08-21 07:00:00,0.316290
2022-08-21 05:00:00,2022-08-21 06:00:00,0.080040
2022-08-21 04:00:00,2022-08-21 05:00:00,0.030030
2022-08-21 03:00:00,2022-08-21 04:00:00,0.030700
2022-08-21 02:00:00,2022-08-21 03:00:00,0.080100
2022-08-21 01:00:00,2022-08-21 02:00:00,0.419950
2022-08-21 00:00:00,2022-08-21 01:00:00,0.250000
2022-08-20 23:00:00,2022-08-21 00:00:00,0.417510
2022-08-20 22:00:00,2022-08-20 23:00:00,0.535330
2022-08-20 21:00:00,2022-08-20 22:00:00,0.552000
2022-08-20 20:00:00,2022-08-20 21:00:00,0.529910
2022-08-20 19:00:00,2022-08-20 20:00:00,0.475060
2022-08-20 18:00:00,2022-08-20 19:00:00,0.402560
2022-08-20 17:00:00,2022-08-20 18:00:00,0.411480
2022-08-20 16:00:00,2022-08-20 17:00:00,0.407780
2022-08-20 15:00:00,2022-08-20 16:00:00,0.386290
2022-08-20 14:00:00,2022-08-20 15:00:00,0.393240
2022-08-20 13:00:00,2022-08-20 14:00:00,0.434320
2022-08-20 12:00:00,2022-08-20 13:00:00,0.443190
2022-08-20 11:00:00,2022-08-20 12:00:00,0.464500
2022-08-20 10:00:00,2022-08-20 11:00:00,0.480020
2022-08-20 09:00:00,2022-08-20 10:00:00,0.484930
2022-08-20 08:00:00,2022-08-20 09:00:00,0.475030
2022-08-20 07:00:00,2022-08-20 08:00:00,0.350000
2022-08-20 06:00:00,2022-08-20 07:00:00,0.452150
2022-08-20 05:00:00,2022-08-20 06:00:00,0.177070
2022-08-20 04:00:00,2022-08-20 05:00:00,0.177080
2022-08-20 03:00:00,2022-08-20 04:00:00,0.189220
2022-08-20 02:00:00,2022-08-20 03:00:00,0.500050
2022-08-20 01:00:00,2022-08-20 02:00:00,0.060100
2022-08-20 00:00:00,2022-08-20 01:00:00,0.432320
2022-08-19 23:00:00,2022-08-20 00:00:00,0.530580
2022-08-19 22:00:00,2022-08-19 23:00:00,0.550000
2022-08-19 21:00:00,2022-08-19 22:00:00,0.569400
2022-08-19 20:00:00,2022-08-19 21:00:00,0.568990
2022-08-19 19:00:00,2022-08-19 20:00:00,0.545560
2022-08-19 18:00:00,2022-08-19 19:00:00,0.517420
2022-08-19 17:00:00,2022-08-19 18:00:00,0.490860
2022-08-19 16:00:00,2022-08-19 17:00:00,0.471110
2022-08-19 15:00:00,2022-08-19 16:00:00,0.471590
2022-08-19 14:00:00,2022-08-19 15:00:00,0.493320
2022-08-19 13:00:00,2022-08-19 14:00:00,0.540120
2022-08-19 12:00:00,2022-08-19 13:00:00,0.550860
2022-08-19 11:00:00,2022-08-19 12:00:00,0.568440
2022-08-19 10:00:00,2022-08-19 11:00:00,0.576320
2022-08-19 09:00:00,2022-08-19 10:00:00,0.589310
2022-08-19 08:00:00,2022-08-19 09:00:00,0.571830
2022-08-19 07:00:00,2022-08-19 08:00:00,0.531900
2022-08-19 06:00:00,2022-08-19 07:00:00,0.502440
2022-08-19 05:00:00,2022-08-19 06:00:00,0.439390
2022-08-19 04:00:00,2022-08-19 05:00:00,0.438680
2022-08-19 03:00:00,2022-08-19 04:00:00,0.450100
2022-08-19 02:00:00,2022-08-19 03:00:00,0.467630
2022-08-19 01:00:00,2022-08-19 02:00:00,0.510090
2022-08-19 00:00:00,2022-08-19 01:00:00,0.308220
2022-08-18 23:00:00,2022-08-19 00:00:00,0.562930
2022-08-18 22:00:00,2022-08-18 23:00:00,0.600060
2022-08-18 21:00:00,2022-08-18 22:00:00,0.647030
2022-08-18 20:00:00,2022-08-18 21:00:00,0.658250
2022-08-18 19:00:00,2022-08-18 20:00:00,0.650010
2022-08-18 18:00:00,2022-08-18 19:00:00,0.616960
2022-08-18 17:00:00,2022-08-18 18:00:00,0.589810
2022-08-18 16:00:00,2022-08-18 17:00:00,0.599990
2022-08-18 15:00:00,2022-08-18 16:00:00,0.630120
2022-08-18 14:00:00,2022-08-18 15:00:00,0.667040
2022-08-18 13:00:00,2022-08-18 14:00:00,0.630150
2022-08-18 12:00:00,2022-08-18 13:00:00,0.593150
2022-08-18 11:00:00,2022-08-18 12:00:00,0.630120
2022-08-18 10:00:00,2022-08-18 11:00:00,0.630140
2022-08-18 09:00:00,2022-08-18 10:00:00,0.630190
2022-08-18 08:00:00,2022-08-18 09:00:00,0.599990
2022-08-18 07:00:00,2022-08-18 08:00:00,0.550000
2022-08-18 06:00:00,2022-08-18 07:00:00,0.502790
2022-08-18 05:00:00,2022-08-18 06:00:00,0.452240
2022-08-18 04:00:00,2022-08-18 05:00:00,0.324010
2022-08-18 03:00:00,2022-08-18 04:00:00,0.424300
2022-08-18 02:00:00,2022-08-18 03:00:00,0.479900
2022-08-18 01:00:00,2022-08-18 02:00:00,0.511340
2022-08-18 00:00:00,2022-08-18 01:00:00,0.509260
2022-08-17 23:00:00,2022-08-18 00:00:00,0.552030
2022-08-17 22:00:00,2022-08-17 23:00:00,0.629090
2022-08-17 21:00:00,2022-08-17 22:00:00,0.748880
2022-08-17 20:00:00,2022-08-17 21:00:00,0.750050
2022-08-17 19:00:00,2022-08-17 20:00:00,0.750080
2022-08-17 18:00:00,2022-08-17 19:00:00,4.000000
2022-08-17 17:00:00,2022-08-17 18:00:00,0.750080
2022-08-17 16:00:00,2022-08-17 17:00:00,0.750000
2022-08-17 15:00:00,2022-08-17 16:00:00,1.500050
2022-08-17 14:00:00,2022-08-17 15:00:00,0.710420
2022-08-17 13:00:00,2022-08-17 14:00:00,0.709030
2022-08-17 12:00:00,2022-08-17 13:00:00,0.543770
2022-08-17 11:00:00,2022-08-17 12:00:00,0.962590
2022-08-17 10:00:00,2022-08-17 11:00:00,0.962550
2022-08-17 09:00:00,2022-08-17 10:00:00,0.750050
2022-08-17 08:00:00,2022-08-17 09:00:00,0.748860
2022-08-17 07:00:00,2022-08-17 08:00:00,0.549700
2022-08-17 06:00:00,2022-08-17 07:00:00,0.492140
2022-08-17 05:00:00,2022-08-17 06:00:00,0.466520
2022-08-17 04:00:00,2022-08-17 05:00:00,0.460470
2022-08-17 03:00:00,2022-08-17 04:00:00,0.472130
2022-08-17 02:00:00,2022-08-17 03:00:00,0.483880
2022-08-17 01:00:00,2022-08-17 02:00:00,0.523940
2022-08-17 00:00:00,2022-08-17 01:00:00,0.500960
2022-08-16 23:00:00,2022-08-17 00:00:00,0.476320
2022-08-16 22:00:00,2022-08-16 23:00:00,0.567330
2022-08-16 21:00:00,2022-08-16 22:00:00,0.614960
2022-08-16 20:00:00,2022-08-16 21:00:00,0.645710
2022-08-16 19:00:00,2022-08-16 20:00:00,0.750030
2022-08-16 18:00:00,2022-08-16 19:00:00,0.708090
2022-08-16 17:00:00,2022-08-16 18:00:00,0.431910
2022-08-16 16:00:00,2022-08-16 17:00:00,0.497330
2022-08-16 15:00:00,2022-08-16 16:00:00,0.507510
2022-08-16 14:00:00,2022-08-16 15:00:00,0.549940
2022-08-16 13:00:00,2022-08-16 14:00:00,0.619740
2022-08-16 12:00:00,2022-08-16 13:00:00,0.598930
